window_group,scan_start,scan_end,isolation_mz,isolation_width,collision_energy
1,61,62,1240.88457389,36.0,70.0
1,62,63,1239.6121898555,36.0,70.0
1,63,64,1238.339805821,36.0,70.0
1,64,65,1237.0674217865,36.0,70.0
1,65,66,1235.7950377519999,36.0,70.0
1,66,67,1234.5226537175,36.0,70.0
1,67,68,1233.250269683,36.0,70.0
1,68,69,1231.9778856485,36.0,70.0
1,69,70,1230.705501614,36.0,70.0
1,70,71,1229.4331175795,36.0,70.0
1,71,72,1228.1607335449999,36.0,70.0
1,72,73,1226.8883495105,36.0,69.9409681227863
1,73,74,1225.615965476,36.0,69.8819362455726
1,74,75,1224.3435814415,36.0,69.82290436835892
1,75,76,1223.071197407,36.0,69.76387249114522
1,76,77,1221.7988133725,36.0,69.70484061393152
1,77,78,1220.526429338,36.0,69.64580873671783
1,78,79,1219.2540453034999,36.0,69.58677685950413
1,79,80,1217.981661269,36.0,69.52774498229044
1,80,81,1216.7092772345,36.0,69.46871310507674
1,81,82,1215.4368932,36.0,69.40968122786305
1,82,83,1214.1645091655,36.0,69.35064935064935
1,83,84,1212.892125131,36.0,69.29161747343565
1,84,85,1211.6197410964999,36.0,69.23258559622197
1,85,86,1210.347357062,36.0,69.17355371900827
1,86,87,1209.0749730275,36.0,69.11452184179457
1,87,88,1207.802588993,36.0,69.05548996458087
1,88,89,1206.5302049585,36.0,68.99645808736717
1,89,90,1205.257820924,36.0,68.93742621015349
1,90,91,1203.9854368894999,36.0,68.87839433293979
1,91,92,1202.713052855,36.0,68.8193624557261
1,92,93,1201.4406688205,36.0,68.7603305785124
1,93,94,1200.168284786,36.0,68.7012987012987
1,94,95,1198.8959007515,36.0,68.642266824085
1,95,96,1197.623516717,36.0,68.58323494687131
1,96,97,1196.3511326825,36.0,68.52420306965762
1,97,98,1195.0787486479999,36.0,68.46517119244392
1,98,99,1193.8063646135,36.0,68.40613931523022
1,99,100,1192.533980579,36.0,68.34710743801652
1,100,101,1191.2615965445,36.0,68.28807556080284
1,101,102,1189.98921251,36.0,68.22904368358914
1,102,103,1188.7168284755,36.0,68.17001180637544
1,103,104,1187.4444444409999,36.0,68.11097992916174
1,104,105,1186.1720604065,36.0,68.05194805194805
1,105,106,1184.899676372,36.0,67.99291617473436
1,106,107,1183.6272923375,36.0,67.93388429752066
1,107,108,1182.354908303,36.0,67.87485242030696
1,108,109,1181.0825242685,36.0,67.81582054309327
1,109,110,1179.8101402339998,36.0,67.75678866587957
1,110,111,1178.5377561994999,36.0,67.69775678866588
1,111,112,1177.265372165,36.0,67.63872491145219
1,112,113,1175.9929881305,36.0,67.57969303423849
1,113,114,1174.720604096,36.0,67.52066115702479
1,114,115,1173.4482200615,36.0,67.46162927981109
1,115,116,1172.175836027,36.0,67.40259740259741
1,116,117,1170.9034519924999,36.0,67.34356552538371
1,117,118,1169.631067958,36.0,67.28453364817001
1,118,119,1168.3586839235,36.0,67.22550177095631
1,119,120,1167.086299889,36.0,67.16646989374262
1,120,121,1165.8139158545,36.0,67.10743801652893
1,121,122,1164.54153182,36.0,67.04840613931523
1,122,123,1163.2691477855,36.0,66.98937426210153
1,123,124,1161.99676375,36.0,66.93034238488784
1,124,125,1160.7243797155,36.0,66.87131050767414
1,125,126,1159.451995681,36.0,66.81227863046045
1,126,127,1158.1796116465,36.0,66.75324675324676
1,127,128,1156.9072276119998,36.0,66.69421487603306
1,128,129,1155.6348435774999,36.0,66.63518299881936
1,129,130,1154.3624595429999,36.0,66.57615112160566
1,130,131,1153.0900755085,36.0,66.51711924439198
1,131,132,1151.817691474,36.0,66.45808736717828
1,132,133,1150.5453074395,36.0,66.39905548996458
1,133,134,1149.2729234049998,36.0,66.34002361275088
1,134,135,1148.0005393704998,36.0,66.28099173553719
1,135,136,1146.7281553359999,36.0,66.2219598583235
1,136,137,1145.4557713015,36.0,66.1629279811098
1,137,138,1144.183387267,36.0,66.1038961038961
1,138,139,1142.9110032325,36.0,66.0448642266824
1,139,140,1141.638619198,36.0,65.98583234946871
1,140,141,1140.3662351634998,36.0,65.92680047225502
1,141,142,1139.0938511289999,36.0,65.86776859504133
1,142,143,1137.8214670945,36.0,65.80873671782763
1,143,144,1136.54908306,36.0,65.74970484061393
1,144,145,1135.2766990255,36.0,65.69067296340023
1,145,146,1134.004314991,36.0,65.63164108618653
1,146,147,1132.7319309564998,36.0,65.57260920897285
1,147,148,1131.4595469219998,36.0,65.51357733175915
1,148,149,1130.1871628874999,36.0,65.45454545454545
1,149,150,1128.914778853,36.0,65.39551357733176
1,150,151,1127.6423948185,36.0,65.33648170011806
1,151,152,1126.370010784,36.0,65.27744982290437
1,152,153,1125.0976267494998,36.0,65.21841794569067
1,153,154,1123.8252427149998,36.0,65.15938606847698
1,154,155,1122.5528586804999,36.0,65.10035419126328
1,155,156,1121.280474646,36.0,65.04132231404958
1,156,157,1120.0080906115,36.0,64.9822904368359
1,157,158,1118.735706577,36.0,64.9232585596222
1,158,159,1117.4633225425,36.0,64.8642266824085
1,159,160,1116.1909385079998,36.0,64.8051948051948
1,160,161,1114.9185544734999,36.0,64.7461629279811
1,161,162,1113.646170439,36.0,64.68713105076742
1,162,163,1112.3737864045,36.0,64.62809917355372
1,163,164,1111.10140237,36.0,64.56906729634002
1,164,165,1109.8290183355,36.0,64.51003541912632
1,165,166,1108.5566343009998,36.0,64.45100354191263
1,166,167,1107.2842502664998,36.0,64.39197166469894
1,167,168,1106.0118662319999,36.0,64.33293978748524
1,168,169,1104.7394821975,36.0,64.27390791027155
1,169,170,1103.467098163,36.0,64.21487603305785
1,170,171,1102.1947141285,36.0,64.15584415584415
1,171,172,1100.9223300939998,36.0,64.09681227863047
1,172,173,1099.6499460594998,36.0,64.03778040141677
1,173,174,1098.3775620249999,36.0,63.97874852420307
1,174,175,1097.1051779905,36.0,63.91971664698937
1,175,176,1095.832793956,36.0,63.86068476977568
1,176,177,1094.5604099215,36.0,63.80165289256198
1,177,178,1093.288025887,36.0,63.74262101534829
1,178,179,1092.0156418524998,36.0,63.68358913813459
1,179,180,1090.7432578179998,36.0,63.624557260920895
1,180,181,1089.4708737834999,36.0,63.565525383707204
1,181,182,1088.198489749,36.0,63.506493506493506
1,182,183,1086.9261057145,36.0,63.447461629279815
1,183,184,1085.65372168,36.0,63.388429752066116
1,184,185,1084.3813376455,36.0,63.32939787485242
1,185,186,1083.10895361,36.0,63.27036599763873
1,186,187,1081.8365695755,36.0,63.21133412042503
1,187,188,1080.5641855410001,36.0,63.15230224321133
1,188,189,1079.2918015065002,36.0,63.09327036599764
1,189,190,1078.019417472,36.0,63.03423848878394
1,190,191,1076.7470334375,36.0,62.97520661157025
1,191,192,1075.474649403,36.0,62.91617473435655
1,192,193,1074.2022653685,36.0,62.857142857142854
1,193,194,1072.9298813340001,36.0,62.79811097992916
1,194,195,1071.6574972995002,36.0,62.739079102715465
1,195,196,1070.385113265,36.0,62.68004722550177
1,196,197,1069.1127292305,36.0,62.621015348288076
1,197,198,1067.840345196,36.0,62.56198347107438
1,198,199,1066.5679611615,36.0,62.502951593860686
1,199,200,1065.2955771270001,36.0,62.44391971664699
1,200,201,1064.0231930925002,36.0,62.38488783943329
1,201,202,1062.750809058,36.0,62.3258559622196
1,202,203,1061.4784250235,36.0,62.2668240850059
1,203,204,1060.206040989,36.0,62.20779220779221
1,204,205,1058.9336569545,36.0,62.14876033057851
1,205,206,1057.66127292,36.0,62.08972845336481
1,206,207,1056.3888888855001,36.0,62.03069657615112
1,207,208,1055.1165048510002,36.0,61.971664698937424
1,208,209,1053.8441208165,36.0,61.91263282172373
1,209,210,1052.571736782,36.0,61.853600944510035
1,210,211,1051.2993527475,36.0,61.79456906729634
1,211,212,1050.026968713,36.0,61.735537190082646
1,212,213,1048.7545846785001,36.0,61.67650531286895
1,213,214,1047.4822006440002,36.0,61.617473435655256
1,214,215,1046.2098166095,36.0,61.55844155844156
1,215,216,1044.937432575,36.0,61.49940968122786
1,216,217,1043.6650485405,36.0,61.44037780401417
1,217,218,1042.392664506,36.0,61.38134592680047
1,218,219,1041.1202804715,36.0,61.32231404958678
1,219,220,1039.8478964370001,36.0,61.26328217237308
1,220,221,1038.5755124025002,36.0,61.20425029515938
1,221,222,1037.303128368,36.0,61.14521841794569
1,222,223,1036.0307443335,36.0,61.086186540731994
1,223,224,1034.758360299,36.0,61.0271546635183
1,224,225,1033.4859762645,36.0,60.968122786304605
1,225,226,1032.2135922300001,36.0,60.90909090909091
1,226,227,1030.9412081955002,36.0,60.850059031877215
1,227,228,1029.668824161,36.0,60.79102715466352
1,228,229,1028.3964401265,36.0,60.731995277449826
1,229,230,1027.124056092,36.0,60.67296340023613
1,230,231,1025.8516720575,36.0,60.61393152302243
1,231,232,1024.5792880230001,36.0,60.55489964580874
1,232,233,1023.3069039885,36.0,60.49586776859504
1,233,234,1022.0345199540001,36.0,60.43683589138135
1,234,235,1020.7621359195001,36.0,60.37780401416765
1,235,236,1019.489751885,36.0,60.31877213695395
1,236,237,1018.2173678505001,36.0,60.259740259740255
1,237,238,1016.9449838160001,36.0,60.200708382526564
1,238,239,1015.6725997815001,36.0,60.14167650531287
1,239,240,1014.4002157470001,36.0,60.082644628099175
1,240,241,1013.1278317125001,36.0,60.023612750885476
1,241,242,1011.855447678,36.0,59.96458087367178
1,242,243,1010.5830636435,36.0,59.90554899645809
1,243,244,1009.3106796090001,36.0,59.84651711924439
1,244,245,1008.0382955745001,36.0,59.7874852420307
1,245,246,1006.76591154,36.0,59.728453364817
1,246,247,1005.4935275055001,36.0,59.6694214876033
1,247,248,1004.22114347,36.0,59.61038961038961
1,248,249,1002.9487594355,36.0,59.55135773317591
1,249,250,1001.676375401,36.0,59.49232585596222
1,250,251,1000.4039913665,36.0,59.43329397874852
1,251,252,999.131607332,36.0,59.374262101534825
1,252,253,997.8592232975,36.0,59.315230224321134
1,253,254,996.586839263,36.0,59.256198347107436
1,254,255,995.3144552285,36.0,59.197166469893745
1,255,256,994.0420711940001,36.0,59.138134592680046
1,256,257,992.7696871595,36.0,59.07910271546635
1,257,258,991.497303125,36.0,59.02007083825266
1,258,259,990.2249190905001,36.0,58.96103896103896
1,259,260,988.952535056,36.0,58.90200708382527
1,260,261,987.6801510215,36.0,58.84297520661157
1,261,262,986.4077669870001,36.0,58.78394332939787
1,262,263,985.1353829525,36.0,58.72491145218418
1,263,264,983.862998918,36.0,58.66587957497048
1,264,265,982.5906148835,36.0,58.60684769775679
1,265,266,981.318230849,36.0,58.54781582054309
1,266,267,980.0458468145,36.0,58.488783943329395
1,267,268,978.77346278,36.0,58.429752066115704
1,268,269,977.5010787455,36.0,58.370720188902006
1,269,270,976.228694711,36.0,58.311688311688314
1,270,271,974.9563106765,36.0,58.252656434474616
1,271,272,973.683926642,36.0,58.19362455726092
1,272,273,972.4115426075,36.0,58.13459268004723
1,273,274,971.139158573,36.0,58.07556080283353
1,274,275,969.8667745385001,36.0,58.01652892561984
1,275,276,968.594390504,36.0,57.95749704840614
1,276,277,967.3220064695,36.0,57.89846517119244
1,277,278,966.0496224350001,36.0,57.83943329397875
1,278,279,964.7772384005,36.0,57.78040141676505
1,279,280,963.504854366,36.0,57.72136953955136
1,280,281,962.2324703315,36.0,57.66233766233766
1,281,282,960.960086297,36.0,57.603305785123965
1,282,283,959.6877022625,36.0,57.544273907910274
1,283,284,958.415318228,36.0,57.485242030696575
1,284,285,957.1429341935,36.0,57.426210153482884
1,285,286,955.870550159,36.0,57.367178276269186
1,286,287,954.5981661245,36.0,57.30814639905549
1,287,288,953.3257820900001,36.0,57.24911452184179
1,288,289,952.0533980555,36.0,57.1900826446281
1,289,290,950.781014021,36.0,57.1310507674144
1,290,291,949.5086299865001,36.0,57.07201889020071
1,291,292,948.236245952,36.0,57.01298701298701
1,292,293,946.9638619175,36.0,56.95395513577331
1,293,294,945.6914778830001,36.0,56.89492325855962
1,294,295,944.4190938485,36.0,56.835891381345924
1,295,296,943.146709814,36.0,56.77685950413223
1,296,297,941.8743257795,36.0,56.717827626918535
1,297,298,940.601941745,36.0,56.65879574970484
1,298,299,939.3295577105,36.0,56.599763872491145
1,299,300,938.057173676,36.0,56.54073199527745
1,300,301,936.7847896415001,36.0,56.481700118063756
1,301,302,935.512405607,36.0,56.42266824085006
1,302,303,934.2400215725,36.0,56.36363636363636
1,303,304,932.967637538,36.0,56.30460448642267
1,304,305,931.6952535035,36.0,56.24557260920897
1,305,306,930.422869469,36.0,56.18654073199528
1,306,307,929.1504854345001,36.0,56.12750885478158
1,307,308,927.8781014,36.0,56.06847697756788
1,308,309,926.6057173655,36.0,56.00944510035419
1,309,310,925.33333333,36.0,55.950413223140494
1,310,311,924.0609492955,36.0,55.8913813459268
1,311,312,922.7885652609999,36.0,55.832349468713105
1,312,313,921.5161812265,36.0,55.773317591499406
1,313,314,920.243797192,36.0,55.714285714285715
1,314,315,918.9714131574999,36.0,55.65525383707202
1,315,316,917.699029123,36.0,55.596221959858326
1,316,317,916.4266450885,36.0,55.53719008264463
1,317,318,915.154261054,36.0,55.47815820543093
1,318,319,913.8818770194999,36.0,55.41912632821724
1,319,320,912.609492985,36.0,55.36009445100354
1,320,321,911.3371089505,36.0,55.30106257378985
1,321,322,910.0647249159999,36.0,55.24203069657615
1,322,323,908.7923408815,36.0,55.18299881936245
1,323,324,907.519956847,36.0,55.12396694214876
1,324,325,906.2475728124999,36.0,55.064935064935064
1,325,326,904.975188778,36.0,55.00590318772137
1,326,327,903.7028047435,36.0,54.946871310507674
1,327,328,902.4304207089999,36.0,54.887839433293976
1,328,329,901.1580366745,36.0,54.828807556080285
1,329,330,899.88565264,36.0,54.76977567886659
1,330,331,898.6132686054999,36.0,54.710743801652896
1,331,332,897.340884571,36.0,54.6517119244392
1,332,333,896.0685005365,36.0,54.5926800472255
1,333,334,894.7961165019999,36.0,54.5336481700118
1,334,335,893.5237324674999,36.0,54.47461629279811
1,335,336,892.251348433,36.0,54.41558441558442
1,336,337,890.9789643985,36.0,54.35655253837072
1,337,338,889.7065803639999,36.0,54.29752066115702
1,338,339,888.4341963295,36.0,54.238488783943325
1,339,340,887.161812295,36.0,54.179456906729634
1,340,341,885.8894282604999,36.0,54.120425029515935
1,341,342,884.617044226,36.0,54.061393152302244
1,342,343,883.3446601915,36.0,54.002361275088546
1,343,344,882.0722761569999,36.0,53.94332939787485
1,344,345,880.7998921225,36.0,53.88429752066116
1,345,346,879.527508088,36.0,53.825265643447466
1,346,347,878.2551240534999,36.0,53.76623376623377
1,347,348,876.982740019,36.0,53.70720188902007
1,348,349,875.7103559845,36.0,53.64817001180637
1,349,350,874.43797195,36.0,53.58913813459268
1,350,351,873.1655879154999,36.0,53.53010625737899
1,351,352,871.893203881,36.0,53.47107438016529
1,352,353,870.6208198465,36.0,53.41204250295159
1,353,354,869.3484358119999,36.0,53.353010625737895
1,354,355,868.0760517775,36.0,53.293978748524204
1,355,356,866.803667743,36.0,53.234946871310505
1,356,357,865.5312837084999,36.0,53.175914994096814
1,357,358,864.258899674,36.0,53.116883116883116
1,358,359,862.9865156395,36.0,53.05785123966942
1,359,360,861.7141316049999,36.0,52.99881936245573
1,360,361,860.4417475705,36.0,52.93978748524203
1,361,362,859.169363536,36.0,52.88075560802834
1,362,363,857.8969795015,36.0,52.82172373081464
1,363,364,856.624595467,36.0,52.76269185360094
1,364,365,855.3522114325,36.0,52.70365997638724
1,365,366,854.0798273979999,36.0,52.64462809917355
1,366,367,852.8074433634999,36.0,52.58559622195986
1,367,368,851.535059329,36.0,52.52656434474616
1,368,369,850.2626752945,36.0,52.467532467532465
1,369,370,848.9902912599999,36.0,52.408500590318766
1,370,371,847.71790723,36.0,52.349468713105075
1,371,372,846.4455231955001,36.0,52.290436835891384
1,372,373,845.173139161,36.0,52.231404958677686
1,373,374,843.9007551265,36.0,52.17237308146399
1,374,375,842.6283710920001,36.0,52.11334120425029
1,375,376,841.3559870575,36.0,52.0543093270366
1,376,377,840.083603023,36.0,51.99527744982291
1,377,378,838.8112189885001,36.0,51.93624557260921
1,378,379,837.5388349540001,36.0,51.87721369539551
1,379,380,836.2664509195,36.0,51.81818181818181
1,380,381,834.994066885,36.0,51.75914994096812
1,381,382,833.7216828505001,36.0,51.70011806375443
1,382,383,832.449298816,36.0,51.64108618654073
1,383,384,831.1769147815,36.0,51.582054309327035
1,384,385,829.9045307470001,36.0,51.523022432113336
1,385,386,828.6321467125,36.0,51.463990554899645
1,386,387,827.359762678,36.0,51.404958677685954
1,387,388,826.0873786435001,36.0,51.345926800472256
1,388,389,824.814994609,36.0,51.28689492325856
1,389,390,823.5426105745,36.0,51.22786304604486
1,390,391,822.2702265400001,36.0,51.16883116883117
1,391,392,820.9978425055,36.0,51.10979929161748
1,392,393,819.725458471,36.0,51.05076741440378
1,393,394,818.4530744365001,36.0,50.99173553719008
1,394,395,817.180690402,36.0,50.93270365997638
1,395,396,815.9083063675,36.0,50.87367178276269
1,396,397,814.635922333,36.0,50.814639905549
1,397,398,813.3635382985001,36.0,50.7556080283353
1,398,399,812.091154264,36.0,50.696576151121604
1,399,400,810.8187702295,36.0,50.637544273907906
1,400,401,809.5463861950001,36.0,50.578512396694215
1,401,402,808.2740021605,36.0,50.51948051948052
1,402,403,807.001618126,36.0,50.460448642266826
1,403,404,805.7292340915001,36.0,50.40141676505313
1,404,405,804.456850057,36.0,50.34238488783943
1,405,406,803.1844660225,36.0,50.28335301062574
1,406,407,801.9120819880001,36.0,50.22432113341204
1,407,408,800.6396979535,36.0,50.16528925619835
1,408,409,799.367313919,36.0,50.10625737898465
1,409,410,798.0949298845001,36.0,50.04722550177095
1,410,411,796.8225458500001,36.0,49.98819362455726
1,411,412,795.5501618155,36.0,49.929161747343564
1,412,413,794.277777781,36.0,49.87012987012987
1,413,414,793.0053937465001,36.0,49.811097992916174
1,414,415,791.733009712,36.0,49.752066115702476
1,415,416,790.4606256775,36.0,49.69303423848878
1,416,417,789.1882416430001,36.0,49.63400236127509
1,417,418,787.9158576085,36.0,49.574970484061396
1,418,419,786.643473574,36.0,49.5159386068477
1,419,420,785.3710895395001,36.0,49.456906729634
1,420,421,784.098705505,36.0,49.3978748524203
1,421,422,782.8263214705,36.0,49.33884297520661
1,422,423,781.5539374360001,36.0,49.27981109799292
1,423,424,780.2815534015001,36.0,49.22077922077922
1,424,425,779.009169367,36.0,49.16174734356552
1,425,426,777.7367853325001,36.0,49.102715466351825
1,426,427,776.464401298,36.0,49.04368358913813
1,427,428,775.1920172635,36.0,48.98465171192444
1,428,429,773.919633229,36.0,48.925619834710744
1,429,430,772.6472491945001,36.0,48.866587957497046
1,430,431,771.37486516,36.0,48.80755608028335
1,431,432,770.1024811255,36.0,48.74852420306966
1,432,433,768.83009709,36.0,48.689492325855966
1,433,434,767.5577130555,36.0,48.63046044864227
1,434,435,766.2853290209999,36.0,48.57142857142857
1,435,436,765.0129449865,36.0,48.51239669421487
1,436,437,763.740560952,36.0,48.45336481700118
1,437,438,762.4681769174999,36.0,48.39433293978749
1,438,439,761.195792883,36.0,48.33530106257379
1,439,440,759.9234088485,36.0,48.27626918536009
1,440,441,758.651024814,36.0,48.217237308146395
1,441,442,757.3786407795,36.0,48.1582054309327
1,442,443,756.106256745,36.0,48.09917355371901
1,443,444,754.8338727105,36.0,48.040141676505314
1,444,445,753.561488676,36.0,47.981109799291616
1,445,446,752.2891046415,36.0,47.92207792207792
1,446,447,751.016720607,36.0,47.86304604486423
1,447,448,749.7443365725,36.0,47.80401416765053
1,448,449,748.471952538,36.0,47.74498229043684
1,449,450,747.1995685035,36.0,47.68595041322314
1,450,451,745.9271844689999,36.0,47.62691853600944
1,451,452,744.6548004345,36.0,47.56788665879575
1,452,453,743.3824164,36.0,47.50885478158205
1,453,454,742.1100323654999,36.0,47.44982290436836
1,454,455,740.837648331,36.0,47.39079102715466
1,455,456,739.5652642965,36.0,47.331759149940964
1,456,457,738.2928802619999,36.0,47.27272727272727
1,457,458,737.0204962275,36.0,47.213695395513575
1,458,459,735.748112193,36.0,47.154663518299884
1,459,460,734.4757281585,36.0,47.095631641086186
1,460,461,733.203344124,36.0,47.03659976387249
1,461,462,731.9309600895,36.0,46.97756788665879
1,462,463,730.658576055,36.0,46.9185360094451
1,463,464,729.3861920205,36.0,46.85950413223141
1,464,465,728.113807986,36.0,46.80047225501771
1,465,466,726.8414239515,36.0,46.74144037780401
1,466,467,725.5690399169999,36.0,46.68240850059031
1,467,468,724.2966558825,36.0,46.62337662337662
1,468,469,723.024271848,36.0,46.56434474616293
1,469,470,721.7518878134999,36.0,46.50531286894923
1,470,471,720.479503779,36.0,46.446280991735534
1,471,472,719.2071197445,36.0,46.387249114521836
1,472,473,717.93473571,36.0,46.328217237308145
1,473,474,716.6623516755,36.0,46.269185360094454
1,474,475,715.389967641,36.0,46.210153482880756
1,475,476,714.1175836065,36.0,46.15112160566706
1,476,477,712.845199572,36.0,46.09208972845336
1,477,478,711.5728155375,36.0,46.03305785123967
1,478,479,710.300431503,36.0,45.97402597402598
1,479,480,709.0280474685,36.0,45.91499409681228
1,480,481,707.755663434,36.0,45.85596221959858
1,481,482,706.4832793995,36.0,45.79693034238488
1,482,483,705.2108953649999,36.0,45.73789846517119
1,483,484,703.9385113305,36.0,45.6788665879575
1,484,485,702.666127296,36.0,45.6198347107438
1,485,486,701.3937432615,36.0,45.560802833530104
1,486,487,700.121359227,36.0,45.501770956316406
1,487,488,698.8489751925,36.0,45.442739079102715
1,488,489,697.5765911579999,36.0,45.383707201889024
1,489,490,696.3042071235,36.0,45.324675324675326
1,490,491,695.031823089,36.0,45.26564344746163
1,491,492,693.7594390545,36.0,45.20661157024793
1,492,493,692.48705502,36.0,45.14757969303424
1,493,494,691.2146709855,36.0,45.08854781582055
1,494,495,689.94228695,36.0,45.02951593860685
1,495,496,688.6699029155001,36.0,44.97048406139315
1,496,497,687.397518881,36.0,44.91145218417945
1,497,498,686.1251348465,36.0,44.85242030696576
1,498,499,684.8527508120001,36.0,44.79338842975206
1,499,500,683.5803667775,36.0,44.73435655253837
1,500,501,682.307982743,36.0,44.675324675324674
1,501,502,681.0355987085001,36.0,44.616292798110976
1,502,503,679.763214674,36.0,44.557260920897285
1,503,504,678.4908306395,36.0,44.49822904368359
1,504,505,677.218446605,36.0,44.439197166469896
1,505,506,675.9460625705001,36.0,44.3801652892562
1,506,507,674.673678536,36.0,44.3211334120425
1,507,508,673.4012945015,36.0,44.2621015348288
1,508,509,672.1289104670001,36.0,44.20306965761511
1,509,510,670.8565264325,36.0,44.14403778040142
1,510,511,669.584142398,36.0,44.08500590318772
1,511,512,668.3117583635001,36.0,44.02597402597402
1,512,513,667.039374329,36.0,43.966942148760324
1,513,514,665.7669902945,36.0,43.90791027154663
1,514,515,664.4946062600001,36.0,43.84887839433294
1,515,516,663.2222222255,36.0,43.789846517119244
1,516,517,661.949838191,36.0,43.730814639905546
1,517,518,660.6774541565001,36.0,43.67178276269185
1,518,519,659.4050701220001,36.0,43.61275088547816
1,519,520,658.1326860875,36.0,43.553719008264466
1,520,521,656.860302053,36.0,43.49468713105077
1,521,522,655.5879180185001,36.0,43.43565525383707
1,522,523,654.315533984,36.0,43.37662337662337
1,523,524,653.0431499495,36.0,43.31759149940968
1,524,525,651.7707659150001,36.0,43.25855962219599
1,525,526,650.4983818805,36.0,43.19952774498229
1,526,527,649.225997846,36.0,43.14049586776859
1,527,528,647.9536138115001,36.0,43.081463990554894
1,528,529,646.681229777,36.0,43.0224321133412
1,529,530,645.4088457425,36.0,42.96340023612751
1,530,531,644.1364617080001,36.0,42.904368358913814
1,531,532,642.8640776735,36.0,42.845336481700116
1,532,533,641.591693639,36.0,42.78630460448642
1,533,534,640.3193096045001,36.0,42.72727272727273
1,534,535,639.04692557,36.0,42.668240850059036
1,535,536,637.7745415355,36.0,42.60920897284534
1,536,537,636.502157501,36.0,42.55017709563164
1,537,538,635.2297734665001,36.0,42.49114521841794
1,538,539,633.957389432,36.0,42.43211334120425
1,539,540,632.6850053975,36.0,42.37308146399056
1,540,541,631.4126213630001,36.0,42.31404958677686
1,541,542,630.1402373285,36.0,42.25501770956316
1,542,543,628.867853294,36.0,42.195985832349464
1,543,544,627.5954692595001,36.0,42.13695395513577
1,544,545,626.323085225,36.0,42.077922077922075
1,545,546,625.0507011905,36.0,42.018890200708384
1,546,547,623.7783171560001,36.0,41.959858323494686
1,547,548,622.5059331215,36.0,41.90082644628099
1,548,549,621.233549087,36.0,41.8417945690673
1,549,550,619.9611650525001,36.0,41.7827626918536
1,550,551,618.6887810180001,36.0,41.72373081463991
1,551,552,617.4163969835,36.0,41.66469893742621
1,552,553,616.1440129490001,36.0,41.60566706021251
1,553,554,614.8716289145,36.0,41.54663518299882
1,554,555,613.59924488,36.0,41.48760330578512
1,555,556,612.3268608455,36.0,41.42857142857143
1,556,557,611.05447681,36.0,41.36953955135773
1,557,558,609.7820927755,36.0,41.310507674144034
1,558,559,608.5097087409999,36.0,41.251475796930336
1,559,560,607.2373247065,36.0,41.192443919716645
1,560,561,605.964940672,36.0,41.133412042502954
